# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1266       1.067638037536e-10       7.998868691798e-16       5.188021726280e-16 
 1267       1.063520509521e-10       7.971308187431e-16       5.211882835747e-16 
 1268       1.059476990572e-10       7.943865342789e-16       5.235377837338e-16 
 1269       1.055508067618e-10       7.916539599536e-16       5.258531585683e-16 
 1270       1.051614329388e-10       7.889330391513e-16       5.281369101172e-16 
 1271       1.047796366415e-10       7.862237144721e-16       5.303915570290e-16 
 1272       1.044054771039e-10       7.835259277299e-16       5.326196345948e-16 
 1273       1.040390137403e-10       7.808396199512e-16       5.348236947816e-16 
 1274       1.036803061465e-10       7.781647313724e-16       5.370063062654e-16 
 1275       1.033294140989e-10       7.755012014383e-16       5.391700544647e-16 
 1276       1.029863975559e-10       7.728489688005e-16       5.413175415735e-16 
 1277       1.026513166570e-10       7.702079713149e-16       5.434513865949e-16 
 1278       1.023242317240e-10       7.675781460404e-16       5.455742253738e-16 
 1279       1.020052032603e-10       7.649594292365e-16       5.476887106307e-16 
 1280       1.016942919520e-10       7.623517563617e-16       5.497975119947e-16 
 1281       1.013915586675e-10       7.597550620719e-16       5.519033160367e-16 
 1282       1.010970644580e-10       7.571692802178e-16       5.540088263026e-16 
 1283       1.008108705576e-10       7.545943438437e-16       5.561167633470e-16 
 1284       1.005330383835e-10       7.520301851851e-16       5.582298647659e-16 
 1285       1.002636295365e-10       7.494767356672e-16       5.603508852301e-16 
 1286       1.000027058009e-10       7.469339259029e-16       5.624825965188e-16 
 1287       9.975032914475e-11       7.444016856907e-16       5.646277875522e-16 
 1288       9.950656172027e-11       7.418799440131e-16       5.667892644253e-16 
 1289       9.927146586393e-11       7.393686290346e-16       5.689698504411e-16 
 1290       9.904510409667e-11       7.368676680999e-16       5.711723861436e-16 
 1291       9.882751766743e-11       7.343769943586e-16       5.733988698324e-16 
 1292       9.861866191723e-11       7.318965667256e-16       5.756478683882e-16 
 1293       9.841847018350e-11       7.294263501432e-16       5.779170771916e-16 
 1294       9.822687518916e-11       7.269663089732e-16       5.802041769538e-16 
 1295       9.804380904120e-11       7.245164069958e-16       5.825068336872e-16 
 1296       9.786920322946e-11       7.220766074078e-16       5.848226986776e-16 
 1297       9.770298862523e-11       7.196468728218e-16       5.871494084553e-16 
 1298       9.754509547997e-11       7.172271652640e-16       5.894845847661e-16 
 1299       9.739545342396e-11       7.148174461733e-16       5.918258345434e-16 
 1300       9.725399146500e-11       7.124176764001e-16       5.941707498794e-16 
 1301       9.712063798708e-11       7.100278162042e-16       5.965169079961e-16 
 1302       9.699532074905e-11       7.076478252540e-16       5.988618712172e-16 
 1303       9.687796688330e-11       7.052776626248e-16       6.012031869394e-16 
 1304       9.676850289444e-11       7.029172867974e-16       6.035383876038e-16 
 1305       9.666685465798e-11       7.005666556571e-16       6.058649906669e-16 
 1306       9.657294741900e-11       6.982257264915e-16       6.081804985729e-16 
 1307       9.648670579083e-11       6.958944559898e-16       6.104823987242e-16 
 1308       9.640805375374e-11       6.935728002410e-16       6.127681634535e-16 
 1309       9.633691465357e-11       6.912607147329e-16       6.150352499946e-16 
 1310       9.627321120050e-11       6.889581543501e-16       6.172811004545e-16 
 1311       9.621686546761e-11       6.866650733731e-16       6.195031417842e-16 
 1312       9.616779888966e-11       6.843814254767e-16       6.216987857503e-16 
 1313       9.612593226170e-11       6.821071637285e-16       6.238654289068e-16 
 1314       9.609118573778e-11       6.798422405877e-16       6.260004525659e-16 
 1315       9.606347882963e-11       6.775866079036e-16       6.281012227697e-16 
 1316       9.604273040530e-11       6.753402169140e-16       6.301650902619e-16 
 1317       9.602885868787e-11       6.731030182443e-16       6.321893904585e-16 
 1318       9.602178125415e-11       6.708749619053e-16       6.341714434200e-16 
 1319       9.602141503328e-11       6.686559972927e-16       6.361085538223e-16 
 1320       9.602767630549e-11       6.664460731851e-16       6.379980109282e-16 
 1321       9.604048070073e-11       6.642451377426e-16       6.398370885590e-16 
 1322       9.605974319736e-11       6.620531385056e-16       6.416230450658e-16 
 1323       9.608537812083e-11       6.598700223936e-16       6.433531233007e-16 
 1324       9.611729914233e-11       6.576957357031e-16       6.450245505886e-16 
 1325       9.615541927753e-11       6.555302241069e-16       6.466345386985e-16 
 1326       9.619965088519e-11       6.533734326523e-16       6.481802838146e-16 
 1327       9.624990566587e-11       6.512253057598e-16       6.496589665081e-16 
 1328       9.630609466061e-11       6.490857872217e-16       6.510677517084e-16 
 1329       9.636812824959e-11       6.469548202007e-16       6.524037886747e-16 
 1330       9.643591615082e-11       6.448323472285e-16       6.536642109672e-16 
 1331       9.650936099429e-11       6.427183153602e-16       6.548469842652e-16 
 1332       9.658833896984e-11       6.406126917032e-16       6.559534600702e-16 
 1333       9.667271896403e-11       6.385154480560e-16       6.569858499996e-16 
 1334       9.676236896369e-11       6.364265557671e-16       6.579463805137e-16 
 1335       9.685715605414e-11       6.343459857336e-16       6.588372929447e-16 
 1336       9.695694641738e-11       6.322737084002e-16       6.596608435257e-16 
 1337       9.706160533042e-11       6.302096937583e-16       6.604193034188e-16 
 1338       9.717099716345e-11       6.281539113449e-16       6.611149587449e-16 
 1339       9.728498537811e-11       6.261063302412e-16       6.617501106116e-16 
 1340       9.740343252576e-11       6.240669190722e-16       6.623270751425e-16 
 1341       9.752620024567e-11       6.220356460050e-16       6.628481835059e-16 
 1342       9.765314926329e-11       6.200124787481e-16       6.633157819435e-16 
 1343       9.778413938849e-11       6.179973845502e-16       6.637322317993e-16 
 1344       9.791902951381e-11       6.159903301994e-16       6.640999095485e-16 
 1345       9.805767761269e-11       6.139912820216e-16       6.644212068259e-16 
 1346       9.819994073771e-11       6.120002058801e-16       6.646985304551e-16 
 1347       9.834567501886e-11       6.100170671739e-16       6.649343024774e-16 
 1348       9.849473566173e-11       6.080418308372e-16       6.651309601800e-16 
 1349       9.864697694581e-11       6.060744613381e-16       6.652909561253e-16 
 1350       9.880225222269e-11       6.041149226773e-16       6.654167581798e-16 
 1351       9.896041391433e-11       6.021631783875e-16       6.655108495424e-16 
 1352       9.912131351129e-11       6.002191915321e-16       6.655757287735e-16 
 1353       9.928480157097e-11       5.982829247042e-16       6.656139098239e-16 
 1354       9.945072771584e-11       5.963543400253e-16       6.656279220634e-16 
 1355       9.961894063173e-11       5.944333991447e-16       6.656203103096e-16 
 1356       9.978928806601e-11       5.925200632381e-16       6.655936348570e-16 
 1357       9.996161682588e-11       5.906142930065e-16       6.655504715053e-16 
 1358       1.001357727766e-10       5.887160486754e-16       6.654934115887e-16 
 1359       1.003116008397e-10       5.868252899938e-16       6.654250620043e-16 
 1360       1.004889449913e-10       5.849419762325e-16       6.653480452413e-16 
 1361       1.006676482603e-10       5.830660661840e-16       6.652649994092e-16 
 1362       1.008475527265e-10       5.811975181605e-16       6.651785782673e-16 
 1363       1.010284995191e-10       5.793362899936e-16       6.650914512532e-16 
 1364       1.012103288147e-10       5.774823390328e-16       6.650063035113e-16 
 1365       1.013928798359e-10       5.756356221445e-16       6.649258359221e-16 
 1366       1.015759908490e-10       5.737960957112e-16       6.648527651306e-16 
 1367       1.017594991627e-10       5.719637156301e-16       6.647898235755e-16 
 1368       1.019432411261e-10       5.701384373122e-16       6.647397595177e-16 
 1369       1.021270521271e-10       5.683202156812e-16       6.647053370690e-16 
 1370       1.023107665904e-10       5.665090051726e-16       6.646893362212e-16 
 1371       1.024942277676e-10       5.647047637544e-16       6.646938120088e-16 
 1372       1.026773172238e-10       5.629074650396e-16       6.647178632935e-16 
 1373       1.028599256617e-10       5.611170863006e-16       6.647598402388e-16 
 1374       1.030419431578e-10       5.593336044588e-16       6.648180829991e-16 
 1375       1.032232591610e-10       5.575569960829e-16       6.648909217005e-16 
 1376       1.034037624914e-10       5.557872373892e-16       6.649766764228e-16 
 1377       1.035833413397e-10       5.540243042398e-16       6.650736571808e-16 
 1378       1.037618832652e-10       5.522681721424e-16       6.651801639061e-16 
 1379       1.039392751955e-10       5.505188162492e-16       6.652944864285e-16 
 1380       1.041154034249e-10       5.487762113562e-16       6.654149044571e-16 
 1381       1.042901536134e-10       5.470403319025e-16       6.655396875628e-16 
 1382       1.044634107855e-10       5.453111519694e-16       6.656670951589e-16 
 1383       1.046350593293e-10       5.435886452795e-16       6.657953764832e-16 
 1384       1.048049829949e-10       5.418727851960e-16       6.659227705792e-16 
 1385       1.049730648937e-10       5.401635447220e-16       6.660475062779e-16 
 1386       1.051391874973e-10       5.384608964995e-16       6.661678021793e-16 
 1387       1.053032326358e-10       5.367648128088e-16       6.662818666336e-16 
 1388       1.054650814975e-10       5.350752655674e-16       6.663878977233e-16 
 1389       1.056246146268e-10       5.333922263296e-16       6.664840832443e-16 
 1390       1.057817119242e-10       5.317156662853e-16       6.665686006875e-16 
 1391       1.059362526440e-10       5.300455562596e-16       6.666396172205e-16 
 1392       1.060881153940e-10       5.283818667115e-16       6.666952896691e-16 
 1393       1.062371781341e-10       5.267245677337e-16       6.667337644986e-16 
 1394       1.063833181750e-10       5.250736290512e-16       6.667531777956e-16 
 1395       1.065264121775e-10       5.234290200210e-16       6.667516552496e-16 
 1396       1.066663361508e-10       5.217907096309e-16       6.667273121341e-16 
 1397       1.068029654517e-10       5.201586664989e-16       6.666782532888e-16 
 1398       1.069361747836e-10       5.185328588725e-16       6.666025731003e-16 
 1399       1.070658381951e-10       5.169132546276e-16       6.664983554845e-16 
 1400       1.071918290790e-10       5.152998212680e-16       6.663636738675e-16 
 1401       1.073140201709e-10       5.136925259245e-16       6.661965911675e-16 
 1402       1.074322835485e-10       5.120913353538e-16       6.659951597762e-16 
 1403       1.075464906304e-10       5.104962159384e-16       6.657574215402e-16 
 1404       1.076565121745e-10       5.089071336848e-16       6.654814077428e-16 
 1405       1.077622182773e-10       5.073240542238e-16       6.651651390854e-16 
 1406       1.078634783728e-10       5.057469428089e-16       6.648066256690e-16 
 1407       1.079601612312e-10       5.041757643157e-16       6.644038669760e-16 
 1408       1.080521349575e-10       5.026104832412e-16       6.639548518512e-16 
 1409       1.081392669912e-10       5.010510637032e-16       6.634575584838e-16 
 1410       1.082214241040e-10       4.994974694388e-16       6.629099543889e-16 
 1411       1.082984901239e-10       4.979496669541e-16       6.623104125837e-16 
 1412       1.083704193060e-10       4.964076350082e-16       6.616589648733e-16 
 1413       1.084371835124e-10       4.948713552256e-16       6.609560615176e-16 
 1414       1.084987545378e-10       4.933408089546e-16       6.602021562222e-16 
 1415       1.085551041095e-10       4.918159772669e-16       6.593977061443e-16 
 1416       1.086062038875e-10       4.902968409572e-16       6.585431718998e-16 
 1417       1.086520254642e-10       4.887833805419e-16       6.576390175696e-16 
 1418       1.086925403648e-10       4.872755762593e-16       6.566857107067e-16 
 1419       1.087277200464e-10       4.857734080683e-16       6.556837223420e-16 
 1420       1.087575358990e-10       4.842768556483e-16       6.546335269916e-16 
 1421       1.087819592444e-10       4.827858983982e-16       6.535356026632e-16 
 1422       1.088009613368e-10       4.813005154361e-16       6.523904308626e-16 
 1423       1.088145133627e-10       4.798206855984e-16       6.511984966002e-16 
 1424       1.088225864405e-10       4.783463874396e-16       6.499602883982e-16 
 1425       1.088251516206e-10       4.768775992312e-16       6.486762982962e-16 
 1426       1.088221798854e-10       4.754142989613e-16       6.473470218590e-16 
 1427       1.088136421492e-10       4.739564643341e-16       6.459729581821e-16 
 1428       1.087995092581e-10       4.725040727692e-16       6.445546098990e-16 
 1429       1.087797519900e-10       4.710571014010e-16       6.430924831875e-16 
 1430       1.087543410543e-10       4.696155270779e-16       6.415870877766e-16 
 1431       1.087232470923e-10       4.681793263620e-16       6.400389369527e-16 
 1432       1.086864406767e-10       4.667484755282e-16       6.384485475664e-16 
 1433       1.086438923116e-10       4.653229505641e-16       6.368164400393e-16 
 1434       1.085955724328e-10       4.639027271684e-16       6.351431383702e-16 
 1435       1.085414514072e-10       4.624877807516e-16       6.334291701420e-16 
 1436       1.084814995331e-10       4.610780864341e-16       6.316750665283e-16 
 1437       1.084156870400e-10       4.596736190465e-16       6.298813622998e-16 
 1438       1.083439840886e-10       4.582743531286e-16       6.280485958310e-16 
 1439       1.082663607707e-10       4.568802629289e-16       6.261773091072e-16 
 1440       1.081827871091e-10       4.554913224039e-16       6.242680477302e-16 
 1441       1.080932330576e-10       4.541075052174e-16       6.223213609258e-16 
 1442       1.079976685008e-10       4.527287847402e-16       6.203378015499e-16 
 1443       1.078960632543e-10       4.513551340494e-16       6.183179260954e-16 
 1444       1.077883870643e-10       4.499865259273e-16       6.162622946985e-16 
 1445       1.076746096080e-10       4.486229328617e-16       6.141714711455e-16 
 1446       1.075547004928e-10       4.472643270444e-16       6.120460228794e-16 
 1447       1.074286292570e-10       4.459106803710e-16       6.098865210064e-16 
 1448       1.072963653693e-10       4.445619644404e-16       6.076935403026e-16 
 1449       1.071578782289e-10       4.432181505539e-16       6.054676592207e-16 
 1450       1.070131371653e-10       4.418792097148e-16       6.032094598964e-16 
 1451       1.068621258544e-10       4.405451151016e-16       6.009196621406e-16 
 1452       1.067048857250e-10       4.392158495156e-16       5.985995268813e-16 
 1453       1.065414729895e-10       4.378913980076e-16       5.962504568014e-16 
 1454       1.063719442688e-10       4.365717454094e-16       5.938738627362e-16 
 1455       1.061963565924e-10       4.352568763341e-16       5.914711636878e-16 
 1456       1.060147673995e-10       4.339467751754e-16       5.890437868396e-16 
 1457       1.058272345399e-10       4.326414261070e-16       5.865931675697e-16 
 1458       1.056338162744e-10       4.313408130822e-16       5.841207494660e-16 
 1459       1.054345712757e-10       4.300449198335e-16       5.816279843400e-16 
 1460       1.052295586294e-10       4.287537298721e-16       5.791163322411e-16 
 1461       1.050188378344e-10       4.274672264873e-16       5.765872614709e-16 
 1462       1.048024688037e-10       4.261853927464e-16       5.740422485975e-16 
 1463       1.045805118656e-10       4.249082114935e-16       5.714827784693e-16 
 1464       1.043530277637e-10       4.236356653500e-16       5.689103442300e-16 
 1465       1.041200776584e-10       4.223677367133e-16       5.663264473321e-16 
 1466       1.038817231271e-10       4.211044077569e-16       5.637325975515e-16 
 1467       1.036380261652e-10       4.198456604293e-16       5.611303130017e-16 
 1468       1.033890491870e-10       4.185914764543e-16       5.585211201482e-16 
 1469       1.031348550262e-10       4.173418373300e-16       5.559065538221e-16 
 1470       1.028755069366e-10       4.160967243284e-16       5.532881572353e-16 
 1471       1.026110685933e-10       4.148561184951e-16       5.506674819938e-16 
 1472       1.023416040928e-10       4.136200006486e-16       5.480460881125e-16 
 1473       1.020671779544e-10       4.123883513801e-16       5.454255440295e-16 
 1474       1.017878551206e-10       4.111611510528e-16       5.428074266197e-16 
 1475       1.015037009578e-10       4.099383798015e-16       5.401933212098e-16 
 1476       1.012147812573e-10       4.087200175322e-16       5.375848215921e-16 
 1477       1.009211622359e-10       4.075060439215e-16       5.349835300388e-16 
 1478       1.006229105368e-10       4.062964384163e-16       5.323910573162e-16 
 1479       1.003200932299e-10       4.050911802332e-16       5.298090226993e-16 
 1480       1.000127778134e-10       4.038902483578e-16       5.272390539853e-16 
 1481       9.970103221361e-11       4.026936215450e-16       5.246827875085e-16 
 1482       9.938492478643e-11       4.015012783175e-16       5.221418681545e-16 
 1483       9.906452431772e-11       4.003131969662e-16       5.196179493738e-16 
 1484       9.873990002418e-11       3.991293555491e-16       5.171126931969e-16 
 1485       9.841112155409e-11       3.979497318914e-16       5.146277702479e-16 
 1486       9.807825898808e-11       3.967743035844e-16       5.121648597589e-16 
 1487       9.774138283986e-11       3.956030479857e-16       5.097256495845e-16 
 1488       9.740056405698e-11       3.944359422180e-16       5.073118362156e-16 
 1489       9.705587402160e-11       3.932729631694e-16       5.049251247940e-16 
 1490       9.670738455123e-11       3.921140874922e-16       5.025672291265e-16 
 1491       9.635517150003e-11       3.909592935579e-16       5.002393898501e-16 
 1492       9.599932559966e-11       3.898085673415e-16       4.979409237293e-16 
 1493       9.563994172631e-11       3.886618965938e-16       4.956706601563e-16 
 1494       9.527711531068e-11       3.875192688912e-16       4.934274216964e-16 
 1495       9.491094233902e-11       3.863806716357e-16       4.912100240766e-16 
 1496       9.454151935404e-11       3.852460920542e-16       4.890172761735e-16 
 1497       9.416894345584e-11       3.841155171980e-16       4.868479800020e-16 
 1498       9.379331230291e-11       3.829889339430e-16       4.847009307032e-16 
 1499       9.341472411305e-11       3.818663289890e-16       4.825749165326e-16 
 1500       9.303327766430e-11       3.807476888591e-16       4.804687188485e-16 
 1501       9.264907229595e-11       3.796329998998e-16       4.783811121004e-16 
 1502       9.226220790943e-11       3.785222482803e-16       4.763108638168e-16 
 1503       9.187278496928e-11       3.774154199922e-16       4.742567345938e-16 
 1504       9.148090450411e-11       3.763125008494e-16       4.722174780834e-16 
 1505       9.108666810755e-11       3.752134764874e-16       4.701918409813e-16 
 1506       9.069017793919e-11       3.741183323628e-16       4.681785630156e-16 
 1507       9.029153672551e-11       3.730270537536e-16       4.661763769349e-16 
 1508       8.989084776089e-11       3.719396257582e-16       4.641840084964e-16 
 1509       8.948821490849e-11       3.708560332952e-16       4.622001764542e-16 
 1510       8.908374260125e-11       3.697762611032e-16       4.602235925479e-16 
 1511       8.867753584282e-11       3.687002937403e-16       4.582529614901e-16 
 1512       8.826970020850e-11       3.676281155838e-16       4.562869809556e-16 
 1513       8.786034184622e-11       3.665597108296e-16       4.543243415687e-16 
 1514       8.744956747745e-11       3.654950634922e-16       4.523637268921e-16 
 1515       8.703748439820e-11       3.644341574041e-16       4.504038134148e-16 
 1516       8.662420047990e-11       3.633769762155e-16       4.484432705405e-16 
 1517       8.620982417044e-11       3.623235033940e-16       4.464807605758e-16 
 1518       8.579446449504e-11       3.612737222240e-16       4.445149387185e-16 
 1519       8.537823105723e-11       3.602276158066e-16       4.425444530457e-16 
 1520       8.496123403981e-11       3.591851670591e-16       4.405679445023e-16 
 1521       8.454358420580e-11       3.581463587147e-16       4.385840468887e-16 
 1522       8.412539289935e-11       3.571111733221e-16       4.365913868499e-16 
 1523       8.370677204676e-11       3.560795932450e-16       4.345885838629e-16 
 1524       8.328783415735e-11       3.550516006620e-16       4.325742502255e-16 
 1525       8.286869232449e-11       3.540271775662e-16       4.305469910442e-16 
 1526       8.244946022647e-11       3.530063057644e-16       4.285054042227e-16 
 1527       8.203025212752e-11       3.519889668774e-16       4.264480804500e-16 
 1528       8.161118287872e-11       3.509751423391e-16       4.243736031886e-16 
 1529       8.119236791895e-11       3.499648133965e-16       4.222805486631e-16 
 1530       8.077392327587e-11       3.489579611090e-16       4.201674858478e-16 
 1531       8.035595839840e-11       3.479545679002e-16       4.180333511302e-16 
 1532       7.993855457752e-11       3.469546222287e-16       4.158785762396e-16 
 1533       7.952178632122e-11       3.459581139614e-16       4.137039710709e-16 
 1534       7.910572850477e-11       3.449650328248e-16       4.115103499963e-16 
 1535       7.869045637134e-11       3.439753684051e-16       4.092985318715e-16 
 1536       7.827604553256e-11       3.429891101478e-16       4.070693400443e-16 
 1537       7.786257196911e-11       3.420062473572e-16       4.048236023609e-16 
 1538       7.745011203131e-11       3.410267691968e-16       4.025621511744e-16 
 1539       7.703874243969e-11       3.400506646879e-16       4.002858233511e-16 
 1540       7.662854028557e-11       3.390779227106e-16       3.979954602790e-16 
 1541       7.621958303167e-11       3.381085320025e-16       3.956919078743e-16 
 1542       7.581194851266e-11       3.371424811587e-16       3.933760165892e-16 
 1543       7.540571493578e-11       3.361797586319e-16       3.910486414197e-16 
 1544       7.500096088137e-11       3.352203527316e-16       3.887106419122e-16 
 1545       7.459776530350e-11       3.342642516240e-16       3.863628821716e-16 
 1546       7.419620753056e-11       3.333114433320e-16       3.840062308682e-16 
 1547       7.379636726578e-11       3.323619157343e-16       3.816415612455e-16 
 1548       7.339832458789e-11       3.314156565656e-16       3.792697511277e-16 
 1549       7.300215995163e-11       3.304726534164e-16       3.768916829264e-16 
 1550       7.260795418842e-11       3.295328937321e-16       3.745082436488e-16 
 1551       7.221578850684e-11       3.285963648133e-16       3.721203249048e-16 
 1552       7.182574449331e-11       3.276630538155e-16       3.697288229144e-16 
 1553       7.143790411259e-11       3.267329477482e-16       3.673346385151e-16 
 1554       7.105234970845e-11       3.258060334755e-16       3.649386771692e-16 
 1555       7.066916400416e-11       3.248822977149e-16       3.625418489718e-16 
 1556       7.028843010315e-11       3.239617270380e-16       3.601450686572e-16 
 1557       6.991023148954e-11       3.230443078692e-16       3.577492556073e-16 
 1558       6.953465202876e-11       3.221300264862e-16       3.553553338584e-16 
 1559       6.916177596811e-11       3.212188690193e-16       3.529642321088e-16 
 1560       6.879168793737e-11       3.203108214512e-16       3.505768837265e-16 
 1561       6.842447294933e-11       3.194058696169e-16       3.481942267559e-16 
 1562       6.806021640044e-11       3.185039992030e-16       3.458172039258e-16 
 1563       6.769900407135e-11       3.176051957478e-16       3.434467626569e-16 
 1564       6.734092212749e-11       3.167094446411e-16       3.410838550687e-16 
 1565       6.698605711968e-11       3.158167311233e-16       3.387294379872e-16 
 1566       6.663449598471e-11       3.149270402857e-16       3.363844729523e-16 
 1567       6.628632604590e-11       3.140403570700e-16       3.340499262254e-16 
 1568       6.594163501368e-11       3.131566662681e-16       3.317267687963e-16 
 1569       6.560051098623e-11       3.122759525218e-16       3.294159763912e-16 
 1570       6.526304244999e-11       3.113982003222e-16       3.271185294797e-16 
 1571       6.492930634208e-11       3.105233952527e-16       3.248352106154e-16 
 1572       6.459933211468e-11       3.096515277294e-16       3.225659943783e-16 
 1573       6.427313733718e-11       3.087825892948e-16       3.203106517665e-16 
 1574       6.395073960404e-11       3.079165713777e-16       3.180689523452e-16 
 1575       6.363215653476e-11       3.070534652934e-16       3.158406642446e-16 
 1576       6.331740577391e-11       3.061932622431e-16       3.136255541568e-16 
 1577       6.300650499113e-11       3.053359533138e-16       3.114233873341e-16 
 1578       6.269947188112e-11       3.044815294780e-16       3.092339275860e-16 
 1579       6.239632416366e-11       3.036299815936e-16       3.070569372771e-16 
 1580       6.209707958358e-11       3.027813004036e-16       3.048921773244e-16 
 1581       6.180175591081e-11       3.019354765361e-16       3.027394071951e-16 
 1582       6.151037094035e-11       3.010925005035e-16       3.005983849042e-16 
 1583       6.122294249230e-11       3.002523627029e-16       2.984688670118e-16 
 1584       6.093948841181e-11       2.994150534155e-16       2.963506086208e-16 
 1585       6.066002656915e-11       2.985805628066e-16       2.942433633745e-16 
 1586       6.038457485967e-11       2.977488809252e-16       2.921468834540e-16 
 1587       6.011315120382e-11       2.969199977037e-16       2.900609195763e-16 
 1588       5.984577354714e-11       2.960939029581e-16       2.879852209910e-16 
 1589       5.958245986027e-11       2.952705863872e-16       2.859195354785e-16 
 1590       5.932322813897e-11       2.944500375729e-16       2.838636093476e-16 
 1591       5.906809640408e-11       2.936322459795e-16       2.818171874325e-16 
 1592       5.881708270158e-11       2.928172009539e-16       2.797800130909e-16 
 1593       5.857020510254e-11       2.920048917251e-16       2.777518282015e-16 
 1594       5.832748170316e-11       2.911953074040e-16       2.757323731612e-16 
 1595       5.808893062475e-11       2.903884369834e-16       2.737213868831e-16 
 1596       5.785457001375e-11       2.895842693374e-16       2.717186067938e-16 
 1597       5.762441804171e-11       2.887827932215e-16       2.697237688311e-16 
 1598       5.739849290532e-11       2.879839972722e-16       2.677366074414e-16 
 1599       5.717681282641e-11       2.871878700069e-16       2.657568555776e-16 
 1600       5.695939605193e-11       2.863943998234e-16       2.637842446961e-16 
 1601       5.674626085396e-11       2.856035750003e-16       2.618185047550e-16 
 1602       5.653742552974e-11       2.848153836958e-16       2.598593642113e-16 
 1603       5.633290840165e-11       2.840298139484e-16       2.579065500184e-16 
 1604       5.613272781720e-11       2.832468536762e-16       2.559597876239e-16 
 1605       5.593690214906e-11       2.824664906767e-16       2.540188009671e-16 
 1606       5.574544979506e-11       2.816887126267e-16       2.520833124763e-16 
 1607       5.555838917817e-11       2.809135070820e-16       2.501530430670e-16 
 1608       5.537573874653e-11       2.801408614773e-16       2.482277121386e-16 
 1609       5.519751697344e-11       2.793707631257e-16       2.463070375728e-16 
 1610       5.502374235735e-11       2.786031992187e-16       2.443907357305e-16 
 1611       5.485442413645e-11       2.778381578277e-16       2.424786913948e-16 
 1612       5.468953434010e-11       2.770756309192e-16       2.405714692912e-16 
 1613       5.452903548359e-11       2.763156113664e-16       2.386698072073e-16 
 1614       5.437288983012e-11       2.755580919500e-16       2.367744464750e-16 
 1615       5.422105939037e-11       2.748030653577e-16       2.348861319762e-16 
 1616       5.407350592211e-11       2.740505241843e-16       2.330056121476e-16 
 1617       5.393019092973e-11       2.733004609314e-16       2.311336389864e-16 
 1618       5.379107566382e-11       2.725528680072e-16       2.292709680560e-16 
 1619       5.365612112076e-11       2.718077377264e-16       2.274183584909e-16 
 1620       5.352528804231e-11       2.710650623099e-16       2.255765730025e-16 
 1621       5.339853691514e-11       2.703248338847e-16       2.237463778844e-16 
 1622       5.327582797042e-11       2.695870444838e-16       2.219285430179e-16 
 1623       5.315712118342e-11       2.688516860458e-16       2.201238418770e-16 
 1624       5.304237627305e-11       2.681187504150e-16       2.183330515346e-16 
 1625       5.293155270147e-11       2.673882293410e-16       2.165569526671e-16 
 1626       5.282460967361e-11       2.666601144786e-16       2.147963295604e-16 
 1627       5.272150613679e-11       2.659343973876e-16       2.130519701150e-16 
 1628       5.262220078029e-11       2.652110695325e-16       2.113246658515e-16 
 1629       5.252665203491e-11       2.644901222828e-16       2.096152119161e-16 
 1630       5.243481807253e-11       2.637715469121e-16       2.079244070859e-16 
 1631       5.234665680572e-11       2.630553345985e-16       2.062530537745e-16 
 1632       5.226212588730e-11       2.623414764243e-16       2.046019580371e-16 
 1633       5.218118270989e-11       2.616299633755e-16       2.029719295762e-16 
 1634       5.210378440552e-11       2.609207863420e-16       2.013637817469e-16 
 1635       5.202988784518e-11       2.602139361172e-16       1.997783315624e-16 
 1636       5.195944963840e-11       2.595094033980e-16       1.982163996993e-16 
 1637       5.189242613285e-11       2.588071787844e-16       1.966788105030e-16 
 1638       5.182877341384e-11       2.581072527795e-16       1.951663919933e-16 
 1639       5.176844730400e-11       2.574096157893e-16       1.936799758698e-16 
 1640       5.171140336275e-11       2.567142581224e-16       1.922203975169e-16 
 1641       5.165759688595e-11       2.560211699900e-16       1.907884960100e-16 
 1642       5.160698290544e-11       2.553303415054e-16       1.893851141201e-16 
 1643       5.155951618861e-11       2.546417626843e-16       1.880110983196e-16 
 1644       5.151515123800e-11       2.539554234442e-16       1.866672987880e-16 
 1645       5.147384229083e-11       2.532713136045e-16       1.853545694166e-16 
 1646       5.143554331864e-11       2.525894228859e-16       1.840737678147e-16 
 1647       5.140020802679e-11       2.519097409110e-16       1.828257553143e-16 
 1648       5.136778985408e-11       2.512322572033e-16       1.816113969763e-16 
 1649       5.133824197233e-11       2.505569611874e-16       1.804315615951e-16 
 1650       5.131151728591e-11       2.498838421888e-16       1.792871217044e-16 
 1651       5.128756635718e-11       2.492128902493e-16       1.781786397649e-16 
 1652       5.126633116339e-11       2.485440985808e-16       1.771054236734e-16 
 1653       5.124775128357e-11       2.478774611331e-16       1.760664628944e-16 
 1654       5.123176596722e-11       2.472129717797e-16       1.750607415107e-16 
 1655       5.121831413374e-11       2.465506243178e-16       1.740872382144e-16 
 1656       5.120733437195e-11       2.458904124684e-16       1.731449262987e-16 
 1657       5.119876493957e-11       2.452323298759e-16       1.722327736496e-16 
